project_id,state,district,latitude,longitude,project_type,implementing_department,land_area_hectares,families_affected,compensation_assessed_inr,compensation_disbursed_pct,legal_disputes_count,notification_date,approval_stage,rr_progress_pct,stakeholder_responsiveness,historical_dept_avg_delay_days,last_activity_date,risk_score_raw,delayed,delay_days,project_budget,status,actual_end_date,action_taken,final_outcome,created_by
LA-2024-0637,West Bengal,Hooghly,23.013,87.4238,Highway,State PWD,30.8,73,167343000,30.8,0,2024-10-20,Stage 1 of 5,29.1,High,302,2026-08-26,0.308,Y,704,965340000,Ongoing,,True,,seed_officer_013
LA-2025-0638,Uttar Pradesh,Meerut,26.3696,80.709,Power Transmission,Power Grid Corp,23.1,7,203617000,72.5,0,2025-04-01,Stage 3 of 5,72.2,Medium,181,2026-08-14,0.15,N,7,819220000,Ongoing,,,,seed_officer_032
LA-2025-0639,Rajasthan,Alwar,26.8395,74.0611,Power Transmission,State Electricity Board,53.8,8,194711000,30.8,3,2025-10-02,Stage 3 of 5,33.3,Medium,231,2026-09-04,0.452,Y,135,956330000,Ongoing,,True,,seed_officer_020
LA-2020-0640,Rajasthan,Alwar,27.5643,74.4777,Railway,Ministry of Railways,8.0,15,71061000,93.4,0,2020-10-07,Stage 4 of 5,84.3,Medium,263,2026-08-26,0.11,N,6,400520000,Completed,2021-06-15,,On Time,seed_officer_006
LA-2024-0641,Maharashtra,Aurangabad,19.8151,75.8924,Railway,State Railway Infra Corp,26.0,203,224087000,31.0,0,2024-12-22,Stage 1 of 5,22.6,Medium,234,2026-07-31,0.337,Y,274,665840000,Ongoing,,True,,seed_officer_016
LA-2021-0642,Maharashtra,Nagpur,19.9623,76.0581,Urban Infra/Metro,Urban Dev. Authority,12.0,21,96655000,51.5,0,2021-10-11,Stage 2 of 5,32.2,High,209,2026-08-01,0.213,N,12,384770000,Completed,2023-09-11,,On Time,seed_officer_004
LA-2021-0643,Uttar Pradesh,Lucknow,26.7257,81.3154,Urban Infra/Metro,Urban Dev. Authority,49.9,285,421671000,27.4,0,2021-09-20,Stage 1 of 5,36.3,High,84,2026-08-31,0.181,N,14,1455470000,Completed,2024-11-05,,On Time,seed_officer_032
LA-2025-0644,Gujarat,Bharuch,22.7756,71.7113,Urban Infra/Metro,Urban Dev. Authority,24.9,316,164714000,56.9,0,2025-06-24,Stage 2 of 5,35.5,High,222,2026-08-05,0.193,N,37,483860000,Ongoing,,,,seed_officer_019
LA-2024-0645,Rajasthan,Jaipur,27.136,74.1097,Railway,Ministry of Railways,11.6,76,56107000,72.7,2,2024-12-02,Stage 4 of 5,60.2,Medium,213,2026-07-10,0.303,Y,764,276350000,Ongoing,,True,,seed_officer_028
LA-2023-0646,Bihar,Gaya,25.5268,85.7881,Urban Infra/Metro,Urban Dev. Authority,2.0,13,18808000,70.9,0,2023-01-14,Stage 3 of 5,55.8,Medium,20,2026-09-01,0.065,N,11,54540000,Completed,2025-12-03,,On Time,seed_officer_024
LA-2023-0647,Bihar,Muzaffarpur,25.3728,85.8716,Industrial Corridor,DMIC/NICDC,11.6,50,104521000,67.0,1,2023-05-30,Stage 4 of 5,64.9,Low,188,2026-08-11,0.177,N,10,333650000,Completed,2024-06-02,,On Time,seed_officer_003
LA-2025-0648,Uttar Pradesh,Varanasi,26.7188,80.5044,Railway,Ministry of Railways,31.1,229,210643000,58.6,0,2025-11-25,Stage 2 of 5,50.9,High,416,2026-08-20,0.243,N,32,753740000,Ongoing,,,,seed_officer_037
LA-2023-0649,Uttar Pradesh,Agra,26.7205,81.1662,Power Transmission,Power Grid Corp,71.1,106,175805000,61.6,2,2023-12-07,Stage 4 of 5,52.5,Medium,338,2026-07-30,0.402,Y,632,1006630000,Ongoing,,False,,seed_officer_024
LA-2023-0650,Karnataka,Belagavi,14.7687,75.9248,Railway,Ministry of Railways,13.6,25,68170000,69.2,4,2023-06-20,Stage 5 of 5,58.4,Medium,23,2026-08-09,0.54,Y,29,407950000,Ongoing,,False,,seed_officer_025
LA-2020-0651,Uttar Pradesh,Agra,26.491,80.6833,Irrigation/Water Res.,State Water Resources Dept,13.9,54,51232000,28.6,2,2020-10-07,Stage 2 of 5,23.2,Low,203,2026-06-26,0.566,Y,162,203860000,Ongoing,,True,,seed_officer_036
LA-2025-0652,Maharashtra,Nashik,19.4606,75.7666,Industrial Corridor,State Industrial Dev. Corp,4.0,44,38625000,75.6,0,2025-04-30,Stage 3 of 5,82.5,Low,252,2026-09-04,0.0,N,0,197230000,Ongoing,,,,seed_officer_009
LA-2021-0653,Uttar Pradesh,Lucknow,26.8894,81.0446,Power Transmission,State Electricity Board,30.4,101,289041000,51.6,0,2021-03-04,Stage 3 of 5,43.1,Low,119,2026-09-01,0.192,N,60,1213290000,Completed,2021-12-14,,On Time,seed_officer_024
LA-2021-0654,Bihar,Bhagalpur,24.9983,84.7592,Railway,State Railway Infra Corp,8.0,96,45375000,91.6,0,2021-01-22,Stage 4 of 5,78.1,High,186,2026-08-29,0.012,N,22,209640000,Completed,2025-07-01,,On Time,seed_officer_010
LA-2026-0655,Rajasthan,Jodhpur,26.7243,74.6839,Industrial Corridor,DMIC/NICDC,7.6,70,72653000,72.5,0,2026-03-09,Stage 4 of 5,49.1,High,299,2026-08-15,0.103,N,9,239140000,Ongoing,,,,seed_officer_033
LA-2025-0656,Tamil Nadu,Chennai,11.5528,79.184,Irrigation/Water Res.,State Water Resources Dept,10.1,14,66601000,92.0,0,2025-09-14,Stage 4 of 5,74.3,Medium,267,2026-08-14,0.03,N,47,245940000,Ongoing,,,,seed_officer_003
LA-2024-0657,West Bengal,Howrah,22.7052,87.3298,Highway,State PWD,34.8,192,347815000,79.3,4,2024-08-30,Stage 5 of 5,54.3,Medium,332,2026-08-17,0.312,Y,519,1423320000,Ongoing,,False,,seed_officer_031
LA-2022-0658,Bihar,Darbhanga,25.1377,84.7373,Highway,State PWD,31.9,293,150588000,86.1,0,2022-04-12,Stage 4 of 5,79.8,Low,444,2026-09-01,0.039,N,0,466030000,Completed,2025-04-05,,On Time,seed_officer_010
LA-2022-0659,Bihar,Darbhanga,24.5163,84.895,Highway,NHAI,26.7,77,67835000,49.1,2,2022-04-05,Stage 3 of 5,44.0,Medium,156,2026-05-25,0.305,Y,92,369050000,Ongoing,,False,,seed_officer_021
LA-2023-0660,Rajasthan,Udaipur,26.9927,74.7311,Highway,NHAI,6.4,31,45688000,91.4,0,2023-09-09,Stage 4 of 5,61.0,Medium,228,2026-09-04,0.0,N,16,187880000,Completed,2025-11-04,,On Time,seed_officer_026
LA-2023-0661,Uttar Pradesh,Agra,26.9193,81.3856,Power Transmission,State Electricity Board,14.6,33,48882000,65.5,0,2023-09-10,Stage 3 of 5,53.9,Medium,112,2026-08-31,0.114,N,7,205210000,Completed,2025-03-03,,On Time,seed_officer_038
LA-2023-0662,Uttar Pradesh,Ghaziabad,27.1008,81.2371,Railway,State Railway Infra Corp,57.8,68,274939000,100.0,0,2023-06-05,Stage 5 of 5,78.0,High,322,2026-09-04,0.121,N,41,944950000,Completed,2024-05-07,,On Time,seed_officer_037
LA-2020-0663,Tamil Nadu,Madurai,10.9753,78.9484,Railway,State Railway Infra Corp,2.9,7,27533000,47.8,0,2020-10-28,Stage 3 of 5,39.9,Low,319,2026-07-15,0.3,Y,205,127850000,Completed,2021-11-15,True,Delayed - Resolved,seed_officer_002
LA-2022-0664,Maharashtra,Nashik,19.3625,76.0436,Railway,State Railway Infra Corp,42.9,214,326148000,33.3,4,2022-05-18,Stage 4 of 5,31.2,Medium,228,2026-08-08,0.686,Y,87,2125870000,Ongoing,,True,,seed_officer_008
LA-2025-0665,Uttar Pradesh,Varanasi,26.4355,81.0846,Urban Infra/Metro,Urban Dev. Authority,19.5,26,170758000,40.0,0,2025-07-13,Stage 1 of 5,35.2,Low,159,2026-07-28,0.169,N,30,489920000,Ongoing,,,,seed_officer_002
LA-2023-0666,West Bengal,Nadia,22.3939,87.3123,Highway,State PWD,41.5,108,151279000,74.1,0,2023-04-13,Stage 3 of 5,58.9,High,135,2026-08-14,0.262,N,1,444220000,Completed,2023-07-28,,On Time,seed_officer_038
LA-2023-0667,Uttar Pradesh,Agra,26.2865,80.9666,Highway,NHAI,30.9,271,269605000,74.9,2,2023-09-21,Stage 4 of 5,68.2,High,120,2026-08-19,0.22,N,1,872420000,Completed,2025-07-02,,On Time,seed_officer_004
LA-2025-0668,Andhra Pradesh,Anantapur,16.458,80.24,Highway,State PWD,27.2,240,150359000,94.2,0,2025-11-04,Stage 5 of 5,88.2,Medium,283,2026-08-19,0.136,N,33,430120000,Ongoing,,,,seed_officer_011
LA-2024-0669,Andhra Pradesh,Anantapur,16.3125,79.9772,Industrial Corridor,DMIC/NICDC,43.6,96,164480000,78.6,0,2024-04-26,Stage 5 of 5,73.3,Medium,75,2026-09-02,0.017,N,11,638810000,Ongoing,,,,seed_officer_010
LA-2021-0670,Uttar Pradesh,Meerut,26.5935,81.2327,Highway,NHAI,4.9,8,33623000,74.6,2,2021-03-23,Stage 5 of 5,68.0,High,140,2026-08-26,0.248,N,41,116010000,Completed,2024-01-17,,On Time,seed_officer_003
LA-2022-0671,Andhra Pradesh,Anantapur,16.2315,79.1596,Railway,Ministry of Railways,4.8,10,9782000,88.9,0,2022-01-31,Stage 4 of 5,55.4,Low,417,2026-09-02,0.129,N,37,32280000,Completed,2023-08-07,,On Time,seed_officer_013
LA-2022-0672,Uttar Pradesh,Lucknow,26.997,80.9617,Irrigation/Water Res.,State Water Resources Dept,102.4,310,1019418000,98.7,0,2022-03-04,Stage 5 of 5,72.2,Medium,153,2026-08-10,0.119,N,16,3466640000,Completed,2022-04-04,,On Time,seed_officer_021
LA-2024-0673,Rajasthan,Alwar,26.8104,73.634,Power Transmission,Power Grid Corp,19.2,105,90249000,72.2,0,2024-12-01,Stage 4 of 5,57.1,Medium,93,2026-08-17,0.076,N,7,364540000,Ongoing,,,,seed_officer_027
LA-2021-0674,Uttar Pradesh,Kanpur,26.387,80.945,Industrial Corridor,State Industrial Dev. Corp,5.5,37,49200000,71.0,0,2021-08-06,Stage 3 of 5,61.8,Medium,331,2026-09-01,0.216,N,2,199540000,Completed,2023-09-23,,On Time,seed_officer_027
LA-2024-0675,Andhra Pradesh,Anantapur,16.2623,79.8916,Railway,State Railway Infra Corp,20.1,42,54262000,63.5,0,2024-11-01,Stage 3 of 5,56.9,Medium,129,2026-09-04,0.185,N,23,187030000,Ongoing,,,,seed_officer_004
LA-2025-0676,Maharashtra,Raigad,20.1863,75.3031,Railway,Ministry of Railways,6.7,103,53480000,0.0,12,2025-04-17,Stage 1 of 5,0.0,Low,181,2026-04-14,1.319,Y,338,176080000,Stalled,,False,Shelved,seed_officer_034
LA-2022-0677,Madhya Pradesh,Indore,23.3207,78.9576,Urban Infra/Metro,Urban Dev. Authority,9.1,85,90494000,54.3,2,2022-06-06,Stage 4 of 5,48.2,Medium,150,2026-08-17,0.255,N,14,307320000,Completed,2026-05-18,,On Time,seed_officer_031
LA-2021-0678,Uttar Pradesh,Agra,26.6432,80.9921,Power Transmission,State Electricity Board,25.4,302,267700000,97.9,0,2021-01-14,Stage 5 of 5,73.0,High,369,2026-09-01,0.119,N,21,1089360000,Completed,2022-03-22,,On Time,seed_officer_021
LA-2025-0679,Odisha,Cuttack,21.4245,85.3679,Railway,State Railway Infra Corp,24.6,57,60722000,13.2,0,2025-05-20,Stage 1 of 5,4.7,Medium,267,2026-08-26,0.379,Y,1015,336710000,Ongoing,,False,,seed_officer_035
LA-2023-0680,Madhya Pradesh,Jabalpur,23.5636,78.4017,Industrial Corridor,DMIC/NICDC,12.7,216,137225000,7.4,4,2023-04-29,Stage 2 of 5,5.4,Low,166,2026-03-02,0.651,Y,333,711960000,Stalled,,False,Shelved,seed_officer_017
LA-2022-0681,Uttar Pradesh,Agra,26.8647,80.7324,Highway,State PWD,36.8,283,342550000,81.9,2,2022-12-12,Stage 5 of 5,69.6,Low,146,2026-08-11,0.247,N,15,987920000,Completed,2025-09-12,,On Time,seed_officer_013
LA-2021-0682,Andhra Pradesh,Vijayawada,15.4464,79.1782,Irrigation/Water Res.,State Water Resources Dept,33.5,339,142469000,100.0,0,2021-01-30,Stage 5 of 5,79.1,High,88,2026-09-04,0.199,N,4,464400000,Completed,2022-03-15,,On Time,seed_officer_036
LA-2022-0683,Tamil Nadu,Madurai,11.0994,79.2417,Industrial Corridor,State Industrial Dev. Corp,23.7,161,251918000,94.1,0,2022-06-19,Stage 4 of 5,60.9,High,26,2026-09-04,0.136,N,9,927030000,Completed,2024-04-07,,On Time,seed_officer_020
LA-2022-0684,Tamil Nadu,Madurai,11.1251,78.4974,Power Transmission,Power Grid Corp,34.5,128,297081000,22.9,0,2022-03-20,Stage 1 of 5,17.0,Medium,341,2026-07-28,0.297,N,4,952640000,Completed,2023-04-16,,On Time,seed_officer_032
LA-2024-0685,Tamil Nadu,Madurai,10.8532,78.5385,Highway,State PWD,27.5,160,100816000,92.8,1,2024-02-23,Stage 5 of 5,72.4,Medium,157,2026-08-28,0.264,N,25,644440000,Completed,2025-03-28,,On Time,seed_officer_023
LA-2025-0686,Bihar,Darbhanga,25.6189,85.1834,Railway,State Railway Infra Corp,7.1,39,70791000,88.1,4,2025-11-28,Stage 5 of 5,82.7,High,295,2026-07-16,0.383,Y,371,276430000,Ongoing,,True,,seed_officer_019
LA-2022-0687,Uttar Pradesh,Lucknow,26.8711,81.369,Industrial Corridor,DMIC/NICDC,15.3,240,90087000,62.2,0,2022-09-14,Stage 3 of 5,43.1,High,262,2026-09-01,0.301,Y,224,267930000,Ongoing,,False,,seed_officer_026
LA-2025-0688,Uttar Pradesh,Meerut,27.3036,80.9915,Power Transmission,State Electricity Board,16.7,120,57707000,72.4,0,2025-02-17,Stage 4 of 5,62.8,Medium,20,2026-08-30,0.198,N,6,250100000,Ongoing,,,,seed_officer_010
LA-2024-0689,Karnataka,Belagavi,15.8187,75.914,Railway,Ministry of Railways,7.8,49,22754000,72.8,0,2024-08-30,Stage 3 of 5,64.3,Low,169,2026-09-03,0.25,N,17,69620000,Ongoing,,,,seed_officer_019
LA-2025-0690,Tamil Nadu,Chennai,11.3657,79.1326,Railway,State Railway Infra Corp,14.8,129,74218000,53.4,0,2025-04-11,Stage 2 of 5,47.7,Low,252,2026-08-25,0.157,N,7,312760000,Ongoing,,,,seed_officer_029
LA-2024-0691,Uttar Pradesh,Kanpur,26.648,80.7561,Urban Infra/Metro,Urban Dev. Authority,34.7,113,279745000,90.3,0,2024-10-21,Stage 4 of 5,66.2,Medium,303,2026-08-18,0.196,N,2,1799300000,Ongoing,,,,seed_officer_031
LA-2025-0692,Karnataka,Mysuru,15.8698,75.3232,Highway,NHAI,24.2,253,250418000,83.5,0,2025-01-18,Stage 4 of 5,74.1,Medium,193,2026-08-28,0.081,N,5,1242100000,Ongoing,,,,seed_officer_035
LA-2022-0693,Maharashtra,Nashik,20.0284,75.4728,Railway,State Railway Infra Corp,11.4,55,107861000,70.5,1,2022-03-12,Stage 4 of 5,83.0,Medium,121,2026-08-16,0.408,Y,452,538070000,Completed,2022-07-18,True,Delayed - Resolved,seed_officer_009
LA-2022-0694,Rajasthan,Jaipur,26.974,73.6467,Railway,Ministry of Railways,4.2,27,17900000,0.1,5,2022-12-28,Stage 1 of 5,10.7,Low,134,2026-05-14,0.858,Y,929,54730000,Stalled,,False,Shelved,seed_officer_016
LA-2021-0695,Andhra Pradesh,Visakhapatnam,15.6584,79.4826,Railway,Ministry of Railways,8.2,5,23367000,61.3,0,2021-05-28,Stage 3 of 5,36.2,Medium,260,2026-08-31,0.284,N,0,108680000,Completed,2024-06-29,,On Time,seed_officer_015
LA-2021-0696,Andhra Pradesh,Visakhapatnam,16.0639,79.7282,Highway,NHAI,22.0,95,109977000,74.7,0,2021-09-20,Stage 4 of 5,48.1,Medium,139,2026-07-28,0.196,N,33,556500000,Completed,2024-04-14,,On Time,seed_officer_027
LA-2022-0697,Gujarat,Vadodara,22.014,70.9377,Urban Infra/Metro,Urban Dev. Authority,28.4,106,88011000,30.5,0,2022-02-22,Stage 1 of 5,20.5,High,110,2026-09-03,0.175,N,13,435960000,Completed,2026-07-25,,On Time,seed_officer_007
LA-2021-0698,Maharashtra,Raigad,19.1809,76.2368,Urban Infra/Metro,State Metro Rail Corp,10.7,32,95963000,57.4,0,2021-03-25,Stage 3 of 5,49.6,High,136,2026-09-02,0.067,N,16,370550000,Completed,2022-10-28,,On Time,seed_officer_001
LA-2022-0699,Andhra Pradesh,Anantapur,16.0328,79.4253,Irrigation/Water Res.,State Water Resources Dept,25.9,73,231187000,88.2,1,2022-12-28,Stage 5 of 5,83.6,High,234,2026-07-09,0.21,N,6,1080620000,Completed,2024-07-19,,On Time,seed_officer_027
LA-2021-0700,Gujarat,Rajkot,22.2834,70.6809,Railway,State Railway Infra Corp,117.5,533,1134262000,12.4,2,2021-05-18,Stage 1 of 5,9.1,Low,41,2026-08-22,0.374,Y,81,4968570000,Ongoing,,False,,seed_officer_013
LA-2021-0701,Gujarat,Vadodara,22.8435,71.5428,Urban Infra/Metro,Urban Dev. Authority,16.3,91,59095000,71.0,0,2021-05-27,Stage 4 of 5,64.9,Low,160,2026-08-17,0.108,N,30,187910000,Completed,2024-04-16,,On Time,seed_officer_019
LA-2024-0702,Odisha,Khordha,21.0531,84.9672,Highway,NHAI,11.9,88,112961000,74.3,0,2024-05-31,Stage 4 of 5,74.2,High,154,2026-07-18,0.195,N,27,476410000,Ongoing,,,,seed_officer_037
LA-2024-0703,Gujarat,Surat,22.4131,71.7142,Highway,NHAI,4.0,34,18279000,89.8,1,2024-06-02,Stage 5 of 5,68.9,Low,226,2026-08-07,0.205,N,12,65490000,Ongoing,,,,seed_officer_012
LA-2022-0704,Madhya Pradesh,Gwalior,22.711,78.7713,Industrial Corridor,State Industrial Dev. Corp,38.2,118,224394000,55.1,0,2022-12-29,Stage 3 of 5,48.6,Medium,228,2026-08-08,0.134,N,8,734150000,Completed,2025-02-15,,On Time,seed_officer_003
LA-2023-0705,Maharashtra,Satara,19.6291,75.3898,Railway,State Railway Infra Corp,5.2,12,43821000,90.0,3,2023-03-17,Stage 5 of 5,100.0,Medium,155,2026-09-01,0.236,N,15,127090000,Completed,2025-08-31,,On Time,seed_officer_032
LA-2023-0706,Maharashtra,Nagpur,19.9745,75.4813,Highway,State PWD,25.5,92,126146000,31.0,4,2023-07-17,Stage 3 of 5,39.9,High,212,2026-06-28,0.576,Y,61,599440000,Ongoing,,True,,seed_officer_003
LA-2021-0707,Uttar Pradesh,Lucknow,26.4841,80.9967,Irrigation/Water Res.,State Water Resources Dept,27.5,26,219626000,75.0,0,2021-08-17,Stage 3 of 5,45.2,Low,254,2026-08-21,0.27,N,13,682020000,Completed,2026-08-15,,On Time,seed_officer_037
LA-2025-0708,Maharashtra,Thane,20.1789,76.2054,Railway,Ministry of Railways,10.4,25,49276000,85.5,1,2025-06-07,Stage 5 of 5,79.4,High,237,2026-08-27,0.067,N,6,152030000,Ongoing,,,,seed_officer_022
LA-2025-0709,Uttar Pradesh,Ghaziabad,26.3922,81.0168,Highway,State PWD,18.5,21,88973000,52.5,0,2025-11-29,Stage 2 of 5,26.3,Medium,134,2026-08-12,0.272,N,59,276310000,Ongoing,,,,seed_officer_035
LA-2026-0710,Andhra Pradesh,Anantapur,15.7028,79.7605,Highway,State PWD,8.9,29,66714000,47.5,3,2026-01-23,Stage 3 of 5,49.1,High,229,2026-08-18,0.506,Y,610,362620000,Ongoing,,False,,seed_officer_009
LA-2021-0711,Andhra Pradesh,Anantapur,16.0307,79.6079,Railway,State Railway Infra Corp,8.0,76,27862000,42.4,0,2021-07-28,Stage 1 of 5,33.0,High,75,2026-08-16,0.301,Y,307,93830000,Ongoing,,True,,seed_officer_018
LA-2021-0712,Odisha,Cuttack,20.5577,84.7529,Irrigation/Water Res.,State Water Resources Dept,33.0,174,304988000,70.2,0,2021-10-22,Stage 4 of 5,66.2,Low,290,2026-09-01,0.255,N,22,922280000,Completed,2022-02-06,,On Time,seed_officer_022
LA-2026-0713,Uttar Pradesh,Noida,27.3368,80.9494,Irrigation/Water Res.,State Water Resources Dept,33.1,389,246919000,19.6,3,2026-02-03,Stage 2 of 5,30.6,High,185,2026-07-24,0.543,Y,587,1151690000,Ongoing,,True,,seed_officer_017
LA-2020-0714,Gujarat,Surat,21.6741,71.7332,Industrial Corridor,State Industrial Dev. Corp,9.5,20,47568000,41.6,0,2020-10-27,Stage 1 of 5,42.7,High,190,2026-09-01,0.246,N,6,183940000,Completed,2022-06-26,,On Time,seed_officer_022
LA-2020-0715,Maharashtra,Satara,20.0296,76.016,Industrial Corridor,DMIC/NICDC,21.7,12,38385000,71.0,0,2020-12-12,Stage 3 of 5,60.5,Medium,263,2026-09-03,0.132,N,7,226420000,Completed,2021-03-20,,On Time,seed_officer_037
LA-2025-0716,Rajasthan,Jodhpur,26.4638,74.0483,Industrial Corridor,State Industrial Dev. Corp,14.4,82,76737000,66.0,0,2025-10-10,Stage 4 of 5,38.4,Low,138,2026-08-28,0.181,N,9,225840000,Ongoing,,,,seed_officer_040
LA-2022-0717,Maharashtra,Satara,19.8713,75.7457,Railway,State Railway Infra Corp,12.8,65,96969000,39.0,5,2022-02-20,Stage 4 of 5,32.3,Low,188,2026-07-22,0.72,Y,1036,460600000,Ongoing,,False,,seed_officer_028
LA-2023-0718,Gujarat,Bharuch,22.0962,70.9117,Irrigation/Water Res.,State Water Resources Dept,7.5,23,50320000,58.0,0,2023-08-07,Stage 3 of 5,64.1,Medium,232,2026-08-21,0.13,N,4,197890000,Completed,2025-11-03,,On Time,seed_officer_006
LA-2023-0719,Uttar Pradesh,Varanasi,26.9652,80.8789,Irrigation/Water Res.,State Water Resources Dept,34.8,263,170057000,71.0,0,2023-07-20,Stage 4 of 5,51.0,Medium,388,2026-09-01,0.166,N,17,503790000,Completed,2026-02-25,,On Time,seed_officer_012
LA-2023-0720,Rajasthan,Jodhpur,27.5118,74.1082,Power Transmission,State Electricity Board,10.7,24,27951000,69.5,0,2023-06-12,Stage 3 of 5,66.8,High,409,2026-08-18,0.068,N,1,152120000,Completed,2025-01-29,,On Time,seed_officer_021
LA-2026-0721,Rajasthan,Jodhpur,27.1177,74.6879,Railway,Ministry of Railways,61.4,195,250272000,83.9,0,2026-02-19,Stage 4 of 5,74.5,Medium,180,2026-08-29,0.0,N,1,1150020000,Ongoing,,,,seed_officer_017
LA-2021-0722,Maharashtra,Aurangabad,19.5068,76.1776,Highway,NHAI,7.2,51,34453000,100.0,0,2021-08-04,Stage 5 of 5,85.9,Medium,129,2026-08-26,0.021,N,9,170620000,Completed,2021-12-02,,On Time,seed_officer_029
LA-2023-0723,Madhya Pradesh,Jabalpur,23.237,78.1908,Highway,State PWD,4.3,28,32439000,82.7,0,2023-04-30,Stage 4 of 5,72.8,High,112,2026-07-14,0.105,N,0,132710000,Completed,2024-05-07,,On Time,seed_officer_020
LA-2022-0724,Odisha,Khordha,20.3832,85.0392,Industrial Corridor,DMIC/NICDC,47.9,633,501854000,68.0,0,2022-09-30,Stage 3 of 5,63.0,Medium,221,2026-08-26,0.163,N,0,2660370000,Completed,2024-01-02,,On Time,seed_officer_024
LA-2022-0725,Odisha,Cuttack,21.2479,85.1102,Power Transmission,Power Grid Corp,8.6,37,84193000,86.2,0,2022-04-17,Stage 4 of 5,68.5,Low,141,2026-08-26,0.182,N,2,413030000,Completed,2023-05-20,,On Time,seed_officer_008
LA-2025-0726,Gujarat,Rajkot,22.4587,71.5738,Railway,State Railway Infra Corp,7.0,26,18218000,97.0,0,2025-11-29,Stage 5 of 5,85.5,Medium,354,2026-09-02,0.0,N,0,95390000,Ongoing,,,,seed_officer_011
LA-2022-0727,Uttar Pradesh,Varanasi,26.7448,80.604,Irrigation/Water Res.,State Water Resources Dept,41.4,97,361359000,30.6,2,2022-02-25,Stage 2 of 5,15.8,Medium,158,2025-12-01,0.61,Y,372,1464990000,Stalled,,False,Shelved,seed_officer_008
LA-2024-0728,Gujarat,Vadodara,22.5386,71.2724,Highway,State PWD,21.8,35,56046000,58.4,4,2024-01-21,Stage 4 of 5,56.9,High,163,2026-08-28,0.346,Y,565,302740000,Ongoing,,True,,seed_officer_040
LA-2022-0729,Madhya Pradesh,Indore,23.5026,78.7405,Railway,Ministry of Railways,75.6,785,687624000,42.6,0,2022-10-21,Stage 1 of 5,23.8,Low,243,2026-08-21,0.395,Y,437,2570780000,Completed,2023-10-29,False,Delayed - Unresolved,seed_officer_009
LA-2021-0730,Gujarat,Rajkot,22.6344,71.1891,Urban Infra/Metro,State Metro Rail Corp,8.9,52,70726000,88.5,0,2021-11-03,Stage 5 of 5,65.0,Medium,121,2026-08-31,0.351,Y,72,230740000,Ongoing,,False,,seed_officer_030
LA-2022-0731,Bihar,Darbhanga,25.2965,84.8089,Power Transmission,State Electricity Board,46.2,477,575368000,49.1,3,2022-11-03,Stage 3 of 5,47.3,Medium,332,2026-08-13,0.426,Y,887,1994930000,Ongoing,,True,,seed_officer_027
LA-2021-0732,Uttar Pradesh,Kanpur,26.9985,81.4517,Highway,State PWD,14.9,143,109332000,37.8,3,2021-10-09,Stage 1 of 5,32.4,High,355,2026-08-08,0.7,Y,749,428960000,Ongoing,,False,,seed_officer_035
LA-2024-0733,Maharashtra,Satara,20.1051,75.3335,Industrial Corridor,State Industrial Dev. Corp,18.0,26,126601000,80.6,3,2024-07-26,Stage 5 of 5,85.1,Medium,191,2026-09-03,0.143,N,21,411640000,Ongoing,,,,seed_officer_016
LA-2025-0734,Karnataka,Bengaluru Rural,15.4105,75.5565,Highway,State PWD,7.8,23,72155000,97.1,0,2025-04-18,Stage 5 of 5,73.1,Medium,34,2026-08-23,0.058,N,10,324200000,Ongoing,,,,seed_officer_034
LA-2023-0735,Tamil Nadu,Madurai,11.581,79.2035,Irrigation/Water Res.,State Water Resources Dept,8.0,16,23010000,73.0,0,2023-04-30,Stage 3 of 5,55.1,Medium,201,2026-08-20,0.445,Y,139,124510000,Ongoing,,False,,seed_officer_037
LA-2025-0736,Madhya Pradesh,Bhopal,22.9948,79.0552,Industrial Corridor,State Industrial Dev. Corp,117.6,533,778829000,80.5,2,2025-02-09,Stage 5 of 5,66.0,Medium,198,2026-09-04,0.216,N,0,2995500000,Ongoing,,,,seed_officer_036
LA-2025-0737,Tamil Nadu,Tiruchirappalli,10.5619,78.745,Power Transmission,Power Grid Corp,9.1,49,64979000,47.5,5,2025-11-08,Stage 4 of 5,33.9,Low,139,2026-07-29,0.626,Y,277,269780000,Ongoing,,False,,seed_officer_037
LA-2022-0738,Rajasthan,Jodhpur,26.9294,74.6888,Highway,NHAI,41.0,69,205520000,73.5,0,2022-12-19,Stage 3 of 5,73.9,Low,223,2026-08-05,0.182,N,16,1341610000,Completed,2025-06-08,,On Time,seed_officer_021
LA-2022-0739,Gujarat,Bharuch,22.4043,70.702,Railway,State Railway Infra Corp,6.1,16,51490000,66.4,1,2022-02-09,Stage 4 of 5,65.0,High,201,2026-07-26,0.318,Y,166,234560000,Ongoing,,True,,seed_officer_008
LA-2025-0740,Tamil Nadu,Coimbatore,11.2702,79.0734,Highway,State PWD,47.0,31,420846000,36.6,5,2025-06-05,Stage 3 of 5,32.8,Low,187,2026-05-02,0.586,Y,208,2305100000,Stalled,,False,Shelved,seed_officer_006
LA-2025-0741,Karnataka,Hubballi-Dharwad,15.2274,76.2236,Highway,NHAI,14.0,52,96398000,67.3,0,2025-05-27,Stage 4 of 5,43.3,Low,332,2026-07-17,0.12,N,2,403920000,Ongoing,,,,seed_officer_030
